state,FIPS,unemployment,incomeLevel,votes Dem percent, votes Rep percent
IA,19043,LOW,LOW,0.3556825675972741,0.5835348428225984
IA,19045,LOW,LOW,0.4430719184104097,0.4945050114295762
IA,19047,LOW,LOW,0.2892742640629554,0.6715243369280093
IA,19049,LOW,NORMAL,0.4163543078927081,0.5127468963500545
IA,19051,LOW,LOW,0.25298081907724207,0.7052877138413686
IA,19053,LOW,LOW,0.3243316230083716,0.6200378071833649
IA,19055,LOW,LOW,0.32253136933987997,0.6206219312602291
IA,19057,LOW,LOW,0.43702239085127986,0.5065462512691712
IA,19059,LOW,LOW,0.29774568166292575,0.6580462574412023
IA,19061,LOW,LOW,0.46442482207312846,0.47686440850786144
IA,19063,LOW,LOW,0.28808158062460165,0.6630550244316975
IA,19065,LOW,LOW,0.3735860593090798,0.5697544074187303
IA,19067,LOW,LOW,0.397871008140263,0.547401377582968
IA,19069,LOW,LOW,0.3031536113936928,0.6415055951169888
IA,19071,LOW,LOW,0.2698368036015757,0.6755768148564997
IA,19073,LOW,LOW,0.35447291054178914,0.5919781604367913
IA,19075,LOW,NORMAL,0.2729825598581141,0.6674549216671594
IA,19077,LOW,LOW,0.304209409267775,0.6372479660417404
IA,19079,LOW,LOW,0.35775464488074843,0.5863750164712084
IA,19081,LOW,LOW,0.272055030094583,0.683061049011178
IA,19083,LOW,LOW,0.32933634097115044,0.6210376350468954
IA,19085,LOW,LOW,0.28774735700731907,0.663052317701274
IA,19087,LOW,LOW,0.3119750161533491,0.6207193624811544
IA,19089,LOW,LOW,0.3714222320834258,0.5793210561349013
IA,19091,LOW,LOW,0.2485595072521359,0.7081263659845023
IA,19093,LOW,LOW,0.22061281337047353,0.7395543175487466
IA,19095,LOW,LOW,0.3493002616907498,0.5908522016156559
IA,19097,LOW,LOW,0.37602900823206586,0.5704625637005096
IA,19099,LOW,LOW,0.3785683851725607,0.5622070728589689
IA,19101,LOW,LOW,0.46269216347956504,0.4671916010498688
IA,19103,LOW,LOW,0.6602853100995545,0.27754934754154714
IA,19105,LOW,LOW,0.3774847667565678,0.5711717111177704
IA,19107,LOW,LOW,0.2603952243721696,0.6967888019761218
IA,19109,LOW,LOW,0.29735449735449737,0.6627865961199294
IA,19111,HIGH,LOW,0.38979424904045806,0.5513118983200151
IA,19113,LOW,NORMAL,0.510020581873997,0.4202103537291565
IA,19115,LOW,LOW,0.3323892373052802,0.6190572526805583
IA,19117,LOW,LOW,0.28764254130788924,0.6686060041889691
IA,19119,LOW,NORMAL,0.14472853535353536,0.8188131313131313
IA,19121,LOW,NORMAL,0.3128006570456412,0.6260706324064297
IA,19123,LOW,LOW,0.2483323804078521,0.7055460263007433
IA,19125,LOW,NORMAL,0.31155292241084653,0.6232197789677566
IA,19127,LOW,LOW,0.4306779661016949,0.5155367231638418
IA,19129,LOW,NORMAL,0.2733964248159832,0.6637749737118822
IA,19131,LOW,LOW,0.3505597014925373,0.5932835820895522
IA,19133,LOW,LOW,0.2749171270718232,0.6883977900552486
IA,19135,LOW,LOW,0.2739334027055151,0.6854838709677419
IA,19137,LOW,LOW,0.26250500200080035,0.6864745898359343
IA,19139,LOW,LOW,0.4340354186314576,0.5003143665513989
IA,19141,LOW,LOW,0.17882416984213392,0.7804844855743059
IA,19143,LOW,LOW,0.17266187050359713,0.7907413199874883
IA,19145,LOW,LOW,0.25846727898966704,0.6996268656716418
IA,19147,LOW,LOW,0.29845956354300385,0.6587505348737698
IA,19149,LOW,NORMAL,0.22041816650072757,0.7397564524775982
IA,19151,LOW,LOW,0.25110937092143043,0.7026885930566432
IA,19153,LOW,NORMAL,0.5239077138604326,0.408987829437002
IA,19155,LOW,LOW,0.3633069672713494,0.5788140008525553
IA,19157,LOW,LOW,0.4407304240173321,0.5092334674507376
IA,19159,LOW,LOW,0.28055141579731746,0.6780923994038748
IA,19161,LOW,LOW,0.24602559131446297,0.7157813105854982
IA,19163,LOW,LOW,0.474822686679705,0.46046089681660735
IA,19165,LOW,LOW,0.2629984051036683,0.6921850079744817
IA,19167,LOW,NORMAL,0.12724442714992495,0.8205570070598699
IA,19169,LOW,LOW,0.5128808014720916,0.39073809037006746
IA,19171,LOW,LOW,0.3698471514590088,0.5752663270032422
IA,19173,LOW,LOW,0.2514152514152514,0.701964701964702
IA,19175,LOW,LOW,0.332871012482663,0.6104368932038835
IA,19177,LOW,LOW,0.23908111174134997,0.7158252977878616
IA,19179,LOW,LOW,0.3728327554014404,0.580821552413977
IA,19181,LOW,NORMAL,0.38530985287561303,0.5488556992123644
IA,19183,LOW,LOW,0.3638211382113821,0.570029563932003
IA,19185,LOW,LOW,0.24614857925368025,0.7083190688120506
IA,19187,LOW,LOW,0.3650443761239051,0.582922443297175
IA,19189,LOW,LOW,0.33584047577400733,0.6011894350183663
IA,19191,LOW,NORMAL,0.46696977801551215,0.4753499153071231
IA,19193,LOW,LOW,0.3750494957258985,0.5736147019774999
IA,19195,LOW,LOW,0.3612428842504744,0.5794592030360531
IA,19197,LOW,LOW,0.3177004538577912,0.6370818624978988
ID,16001,LOW,NORMAL,0.38691733090645086,0.47931610996640883
ID,16003,HIGH,LOW,0.19010535959688502,0.7127805771873569
ID,16005,LOW,LOW,0.309594372099985,0.5142942673252507
ID,16007,LOW,LOW,0.08709016393442623,0.7523907103825137
ID,16009,LOW,LOW,0.18606870229007633,0.7397423664122137
ID,16011,LOW,LOW,0.1758796992481203,0.6560601503759399
ID,16013,LOW,NORMAL,0.5983400167863471,0.31147999626970063
ID,16015,LOW,LOW,0.20383001049317942,0.7012067156348374
ID,16017,LOW,LOW,0.3056794528694618,0.607790663098424
ID,16019,LOW,LOW,0.20198136252601104,0.6038858228535239
ID,16021,LOW,LOW,0.1811650485436893,0.7357281553398058
ID,16023,LOW,LOW,0.13008130081300814,0.7430894308943089
ID,16025,LOW,LOW,0.18363939899833054,0.6844741235392321
ID,16027,LOW,LOW,0.2316858083241907,0.6493118724568445
ID,16029,LOW,LOW,0.08929159802306424,0.7495881383855024
ID,16031,LOW,LOW,0.12668134018097335,0.727439471753485
ID,16033,LOW,LOW,0.15547703180212014,0.7173144876325088
ID,16035,HIGH,LOW,0.18521441725861615,0.7503288608260984
ID,16037,LOW,LOW,0.17695814338997098,0.7364276833816825
ID,16039,LOW,LOW,0.2129357905857495,0.6827092381734945
ID,16041,LOW,LOW,0.07001272958719768,0.7094017094017094
ID,16043,LOW,LOW,0.11393069653482674,0.715960798039902
ID,16045,LOW,LOW,0.1545523138832998,0.7520120724346077
ID,16047,LOW,LOW,0.17915623193989597,0.7210556732806781
ID,16049,LOW,LOW,0.14544570108233004,0.7832907697920467
ID,16051,LOW,NORMAL,0.08508412518524976,0.7354197541626711
ID,16053,LOW,LOW,0.19846254804537358,0.6887597262585544
ID,16055,LOW,LOW,0.24536101137495098,0.6705639199831035
ID,16057,LOW,LOW,0.445993607406591,0.3998126308828392
ID,16059,HIGH,LOW,0.18018682399213373,0.7401671583087512
ID,16061,HIGH,LOW,0.16981132075471697,0.7559748427672957
ID,16063,LOW,LOW,0.20594965675057209,0.6773455377574371
ID,16065,LOW,LOW,0.07656020909032957,0.5699623892394977
ID,16067,LOW,LOW,0.16986899563318777,0.711353711790393
ID,16069,LOW,LOW,0.280779296307066,0.6222157603954638
ID,16071,LOW,LOW,0.08897485493230174,0.7403288201160542
ID,16073,LOW,LOW,0.15076530612244898,0.7785714285714286
ID,16075,LOW,LOW,0.15640890759249518,0.7550412063826056
ID,16077,LOW,LOW,0.2534445250181291,0.6040609137055838
ID,16079,HIGH,LOW,0.2703125,0.6439453125
ID,16081,LOW,NORMAL,0.43435360451067256,0.43515908175594037
ID,16083,LOW,LOW,0.21459254381839274,0.6604270529583294
ID,16085,LOW,LOW,0.3576369414843896,0.5432791175920733
ID,16087,LOW,LOW,0.1742254153569825,0.7370902559497081
IL,17001,LOW,LOW,0.24025810513062637,0.7155177840730249
IL,17003,HIGH,LOW,0.4475177304964539,0.5304964539007092
IL,17005,LOW,LOW,0.2768694719914232,0.6545162154918253
IL,17007,HIGH,NORMAL,0.3960360998053442,0.5424261192709255
IL,17009,LOW,LOW,0.2033390410958904,0.7602739726027398
IL,17011,HIGH,LOW,0.36864380788811874,0.5682389744218855
IL,17013,HIGH,LOW,0.28912363067292646,0.6725352112676056
IL,17015,LOW,LOW,0.33138428066358444,0.6021212945335872
IL,17017,LOW,LOW,0.31994459833795014,0.6363276612584092
IL,17019,LOW,LOW,0.5571326068433562,0.37260639490560116
IL,17021,HIGH,LOW,0.26009144350097974,0.6872632266492489
IL,17023,LOW,LOW,0.2395446988105896,0.7187619900242997
IL,17025,HIGH,LOW,0.161516406498885,0.7978655622809812
IL,17027,LOW,NORMAL,0.22810979847116053,0.7177438035672921
IL,17029,LOW,LOW,0.33758109360519,0.6017145505097312
IL,17031,HIGH,NORMAL,0.743757709047472,0.2141931622725603
IL,17033,HIGH,LOW,0.23145644763136242,0.7224638532972846
IL,17035,LOW,LOW,0.18646834754217304,0.7618356611645202
IL,17037,LOW,LOW,0.4775965262293158,0.44715408989555216
IL,17039,LOW,LOW,0.2553219975900388,0.6790735038157718
IL,17041,LOW,LOW,0.24057361849425146,0.7040425268883669
IL,17043,LOW,NORMAL,0.5388311307755086,0.39802242031923163
IL,17045,LOW,LOW,0.22844661441603495,0.7238853912373121
IL,17047,LOW,LOW,0.13043478260869565,0.8384661835748792
IL,17049,LOW,LOW,0.17621069543263715,0.7810993803075511
IL,17051,HIGH,LOW,0.1906463478717814,0.7738307934839727
IL,17053,LOW,LOW,0.22420098584830656,0.7114008586420735
IL,17055,HIGH,LOW,0.25419521933847733,0.7069012032590514
IL,17057,HIGH,LOW,0.3919533602408867,0.5434044461528605
IL,17059,HIGH,LOW,0.2437755481233742,0.7216648086213303
IL,17061,LOW,LOW,0.2168892096715987,0.7468422952002887
IL,17063,HIGH,NORMAL,0.3503997204141366,0.5861255515268009
IL,17065,HIGH,LOW,0.19309678976587014,0.7735940139995172
IL,17067,HIGH,LOW,0.22307495523151702,0.7307495523151701
IL,17069,HIGH,LOW,0.1964369432723863,0.7735583684950773
IL,17071,HIGH,LOW,0.3307471264367816,0.6186781609195402
IL,17073,HIGH,LOW,0.3646005282271377,0.5761802575107297
IL,17075,LOW,LOW,0.19314400680956434,0.7527663855141995
IL,17077,LOW,LOW,0.47407074952058426,0.4442857725733404
IL,17079,HIGH,LOW,0.1810344827586207,0.7784090909090909
IL,17081,HIGH,LOW,0.262100130812225,0.694553454631942
IL,17083,LOW,LOW,0.24502704189201577,0.7092309102575854
IL,17085,LOW,LOW,0.3983179744117384,0.5469267245235752
IL,17087,HIGH,LOW,0.18863220874189796,0.771813195944823
IL,17089,LOW,NORMAL,0.5136382428940568,0.4242222222222222
IL,17091,HIGH,LOW,0.40613454764154994,0.5387275539135664
IL,17093,LOW,HIGH,0.4603365148086195,0.47529272852504184
IL,17095,HIGH,LOW,0.45251320342378437,0.4852485885995265
IL,17097,LOW,NORMAL,0.5728913323386948,0.3699510174606743
IL,17099,HIGH,LOW,0.397898734699775,0.5422213965777035
IL,17101,HIGH,LOW,0.2132803444278854,0.7479715184633218
IL,17103,LOW,LOW,0.3614196516595465,0.5650345054222806
IL,17105,LOW,LOW,0.265302066772655,0.675476947535771
IL,17107,LOW,LOW,0.27213520197856556,0.6732893652102225
IL,17115,HIGH,LOW,0.3851489964680752,0.5664192204386355
IL,17117,LOW,LOW,0.29852383346282163,0.6486906448516978
IL,17119,LOW,LOW,0.39355131272380417,0.5496004753639505
IL,17121,HIGH,LOW,0.25487951807228915,0.703433734939759
IL,17123,HIGH,LOW,0.3022192105708962,0.6396747416567847
IL,17125,HIGH,LOW,0.31214052541582465,0.6297217472407897
IL,17127,HIGH,LOW,0.23443389115030905,0.7302879541685512
IL,17109,HIGH,LOW,0.4088303640588691,0.5258714175058095
IL,17111,LOW,NORMAL,0.42689357451211246,0.5074529951122052
IL,17113,LOW,NORMAL,0.4546870055066776,0.4694094562947022
IL,17129,LOW,NORMAL,0.2814884010586953,0.658570761326483
IL,17131,HIGH,LOW,0.36366876559344186,0.5702744445764524
IL,17133,LOW,NORMAL,0.2895040369088812,0.661319073083779
IL,17135,HIGH,LOW,0.27203990957985813,0.6716033985501598
IL,17137,LOW,LOW,0.3212843157390292,0.6202505647976997
IL,17139,LOW,LOW,0.23771943952327268,0.7171847318408762
IL,17141,LOW,LOW,0.337213211194218,0.6027397260273972
IL,17143,HIGH,LOW,0.48326340928161104,0.4556767572452075
IL,17145,HIGH,LOW,0.2506696888522563,0.7022460333814136
IL,17147,LOW,NORMAL,0.29587594111697946,0.6318687492976739
IL,17149,LOW,LOW,0.18932689729149907,0.7708500938589434
IL,17151,HIGH,LOW,0.175422138836773,0.7870544090056285
IL,17153,HIGH,LOW,0.3303679741205014,0.6401132228063081
IL,17155,LOW,NORMAL,0.3715864759427828,0.5728218465539662
IL,17157,LOW,LOW,0.24379988597491448,0.7120866590649944
IL,17159,LOW,LOW,0.20694626474442987,0.7517693315858454
IL,17161,HIGH,LOW,0.5122675517301615,0.42827650823394897
IL,17165,HIGH,LOW,0.22707851166102902,0.7341997507566317
IL,17167,LOW,LOW,0.4222054067501451,0.51645036901899
IL,17169,LOW,LOW,0.28322784810126583,0.6653481012658228
IL,17171,LOW,LOW,0.20441347270615565,0.7607433217189314
IL,17173,LOW,LOW,0.2088526392961877,0.7522910557184751
IL,17163,HIGH,LOW,0.5048615363965068,0.44864556505398445
IL,17175,HIGH,LOW,0.2763206501662357,0.6564462504617657
IL,17177,LOW,LOW,0.3857106274007682,0.5554417413572343
IL,17179,HIGH,NORMAL,0.3246878305207824,0.609657915923406
IL,17181,HIGH,LOW,0.28059666431759456,0.6788818416725394
IL,17183,HIGH,LOW,0.3314205174670291,0.6235779724151818
IL,17185,HIGH,LOW,0.21214365049981487,0.7476860422065902
IL,17187,LOW,LOW,0.3874025974025974,0.5541558441558442
IL,17189,LOW,LOW,0.1960412147505423,0.7546095444685467
IL,17191,HIGH,LOW,0.12693798449612403,0.8433866279069767
IL,17193,HIGH,LOW,0.19371655919879271,0.7736314995198244
IL,17195,LOW,LOW,0.4365331217770726,0.49968266560888536
IL,17197,HIGH,NORMAL,0.5024913233222226,0.4457784955843442
IL,17199,HIGH,LOW,0.2717522754757813,0.6843294507033288
IL,17201,HIGH,LOW,0.46533129252302546,0.4770718500889168
IL,17203,LOW,NORMAL,0.2613853215740884,0.6797668781267729
IN,18001,LOW,LOW,0.21489378019786792,0.739473886034205
IN,18003,LOW,LOW,0.37878548841803455,0.5748180564796587
IN,18005,LOW,LOW,0.30383772268362713,0.6371607644570687
IN,18007,LOW,LOW,0.23535851122058019,0.7058018609742748
IN,18009,LOW,LOW,0.2577768560763169,0.694525093322273
IN,18011,LOW,NORMAL,0.31755091856149215,0.6130189326596176
IN,18013,LOW,LOW,0.3184117349519474,0.6341679312089024
IN,18015,LOW,LOW,0.2196538506214427,0.7286560576141248
IN,18017,LOW,LOW,0.2658648744251857,0.6860275910859568
IN,18019,LOW,LOW,0.3677011584220413,0.5872730118973074
IN,18021,LOW,LOW,0.2048139266364686,0.7574384936495249
IN,18023,LOW,LOW,0.23697041022192333,0.7170477471418965
IN,18025,LOW,LOW,0.2881725114354171,0.6562840339795252
IN,18027,LOW,LOW,0.1676602086438152,0.7959202682563339
IN,18029,LOW,NORMAL,0.20422417398578002,0.7574236721037223
IN,18031,LOW,LOW,0.19116719242902208,0.7650292924740875
IN,18033,LOW,LOW,0.23436013320647003,0.7168173168411037
IN,18035,LOW,LOW,0.4049307590773843,0.5417794581534262
IN,18037,LOW,NORMAL,0.27057287744138175,0.6710347943967465
IN,18039,LOW,LOW,0.3170417414515164,0.6413855523340544
IN,18041,LOW,LOW,0.23630640083945437,0.7176285414480588
IN,18043,LOW,LOW,0.37445265278710543,0.5756077904633983
IN,18045,LOW,LOW,0.1974846133261975,0.7574257425742574
IN,18047,LOW,LOW,0.1789808917197452,0.7884440400363967
IN,18049,LOW,LOW,0.2340577979460234,0.7176976355385718
IN,18051,LOW,LOW,0.2404343329886246,0.7160677352637022
IN,18053,LOW,LOW,0.2784975632949008,0.6739173501327311
IN,18055,HIGH,LOW,0.2128169730436678,0.7465668822204461
IN,18057,LOW,HIGH,0.3724142420100241,0.5682418798411768
IN,18059,LOW,NORMAL,0.2470647014738946,0.6953118494462487
IN,18061,LOW,LOW,0.25777202072538863,0.7012629533678757
IN,18063,LOW,NORMAL,0.3002338621807648,0.6421377129341731
IN,18065,LOW,LOW,0.2552428393524284,0.6921544209215442
IN,18067,LOW,LOW,0.3051368558524242,0.6441475757740655
IN,18069,LOW,LOW,0.21948165769375236,0.7292475272317516
IN,18071,LOW,LOW,0.21919917864476385,0.7333447410449464
IN,18073,LOW,LOW,0.24971870077263522,0.703773160303053
IN,18075,LOW,LOW,0.23725194674704847,0.7155237377543331
IN,18077,LOW,LOW,0.32129856622836345,0.6342767996434143
IN,18079,LOW,LOW,0.2126855600539811,0.7397210976158345
IN,18081,LOW,NORMAL,0.2614866599223905,0.6863458605746727
IN,18083,LOW,LOW,0.24362203707291868,0.7154298262610606
IN,18085,LOW,LOW,0.1977935876140032,0.7493340019431473
IN,18087,LOW,NORMAL,0.21775544388609716,0.7354480737018425
IN,18089,HIGH,LOW,0.5837590575639086,0.37735896168232236
IN,18091,LOW,LOW,0.4399475485620305,0.5040227585900342
IN,18093,LOW,LOW,0.22069616271755085,0.7356888236527573
IN,18095,LOW,LOW,0.34653373089824824,0.6033544539694372
IN,18097,LOW,LOW,0.589015980280832,0.36067244578613566
IN,18099,LOW,LOW,0.26643713904931143,0.682252332296757
IN,18101,LOW,LOW,0.1832743915123778,0.7686706885791554
IN,18103,LOW,LOW,0.20580357142857142,0.7421875
IN,18105,LOW,LOW,0.5932179858736962,0.35622928344584626
IN,18107,LOW,LOW,0.2226342626316138,0.7318058406728031
IN,18109,LOW,NORMAL,0.19361770365618985,0.7591725465041693
IN,18111,LOW,LOW,0.24227249179761698,0.7035054394750475
IN,18113,LOW,LOW,0.2311426879810539,0.722202486678508
IN,18115,LOW,LOW,0.23517312307164895,0.7260884470346246
IN,18117,LOW,LOW,0.25009158627427036,0.7082671876908048
IN,18119,LOW,LOW,0.2284037558685446,0.7219483568075117
IN,18121,LOW,LOW,0.2191301703163017,0.739507299270073
IN,18123,LOW,LOW,0.3815576323987539,0.5677258566978193
IN,18125,LOW,LOW,0.2169984942278735,0.7358206458089342
IN,18127,LOW,NORMAL,0.4383595670135439,0.5061836531924907
IN,18129,LOW,NORMAL,0.28237467866323906,0.6742448586118251
IN,18131,LOW,LOW,0.24406842008460547,0.7088467905094721
IN,18133,LOW,LOW,0.22861035422343323,0.724591280653951
IN,18135,LOW,LOW,0.2339326702371844,0.7187260902830911
IN,18137,LOW,LOW,0.19319781078967943,0.7666927286942924
IN,18139,LOW,LOW,0.21139451067369006,0.7335736068755199
IN,18143,LOW,LOW,0.29161147902869755,0.6704194260485651
IN,18145,LOW,LOW,0.23679955394480068,0.7091162531363256
IN,18147,LOW,LOW,0.28727783914047594,0.6599056130133547
IN,18141,LOW,LOW,0.47735080217812376,0.4752676972554179
IN,18149,LOW,LOW,0.26978105354433124,0.6901148926945588
IN,18151,LOW,LOW,0.2574673090158293,0.6969717825189263
IN,18153,LOW,LOW,0.2468746348872532,0.7171398527865405
IN,18155,LOW,LOW,0.25556471558120364,0.7029403682330311
IN,18157,LOW,LOW,0.4394179210543317,0.4960107242069901
IN,18159,LOW,NORMAL,0.21131824234354193,0.7442077230359521
IN,18161,LOW,LOW,0.2175897748021911,0.7440657334144857
IN,18163,LOW,LOW,0.3932348485901302,0.5617521575385299
IN,18165,HIGH,LOW,0.3010270504845942,0.6525386952119195
IN,18167,LOW,LOW,0.40238570598195555,0.554070105385529
IN,18169,LOW,LOW,0.22497204621692135,0.7319418561311964
IN,18171,LOW,LOW,0.214085225822914,0.7389640214340393
IN,18173,LOW,NORMAL,0.3068661555608092,0.6461886588537269
IN,18175,LOW,LOW,0.23259507632577428,0.7240801200035295
IN,18177,LOW,LOW,0.3253958944281525,0.6267057673509286
IN,18179,LOW,LOW,0.1969823973176865,0.7619446772841576
IN,18181,LOW,LOW,0.258836598666936,0.6880428196323976
IN,18183,LOW,LOW,0.21750885098165432,0.7310588992597361
KS,20001,LOW,LOW,0.26307866014301845,0.6727512231840421
KS,20003,LOW,LOW,0.20292950869697896,0.7281049740616418
KS,20005,HIGH,LOW,0.30439543250430157,0.6220866572814016
KS,20007,LOW,LOW,0.12720688094160254,0.8248076052512449
KS,20009,LOW,LOW,0.1807097541633624,0.7698255352894529
KS,20011,LOW,LOW,0.22068266306184522,0.7289624873267996
KS,20013,LOW,LOW,0.21464646464646464,0.7224747474747475
KS,20015,LOW,NORMAL,0.23988022623932573,0.6942811725999039
KS,20017,LOW,LOW,0.23323397913561847,0.7183308494783904
KS,20019,LOW,LOW,0.12791327913279132,0.8411924119241192
KS,20021,LOW,LOW,0.23360362508943477,0.7175053660863344
KS,20023,LOW,LOW,0.1334279630943932,0.8317955997161107
KS,20025,LOW,LOW,0.12004069175991862,0.82706002034588
KS,20027,LOW,LOW,0.17842768983096324,0.7595921652803864
KS,20029,LOW,LOW,0.1942051683633516,0.745497259201253
KS,20031,HIGH,LOW,0.18147400302877334,0.7546693589096416
KS,20033,LOW,LOW,0.11901983663943991,0.822637106184364
KS,20035,LOW,LOW,0.28231040999096213,0.6586147399556322
KS,20037,LOW,LOW,0.3515690086087198,0.5827547903360177
KS,20039,LOW,LOW,0.12191780821917808,0.8356164383561644
KS,20041,LOW,LOW,0.19755244755244755,0.7373876123876124
KS,20043,LOW,LOW,0.17349970291146763,0.7727272727272727
KS,20045,LOW,LOW,0.6238518794965894,0.2966556778835189
KS,20047,LOW,LOW,0.15902140672782875,0.7897553516819572
KS,20049,LOW,LOW,0.12708498808578236,0.8324066719618745
KS,20051,LOW,LOW,0.22890222984562608,0.712778730703259
KS,20053,LOW,LOW,0.19611576542269613,0.736100533130236
KS,20055,LOW,LOW,0.30890967012640014,0.632514643921488
KS,20057,LOW,LOW,0.2736700336700337,0.6725925925925926
KS,20059,LOW,LOW,0.26543441546256336,0.659129292550197
KS,20061,LOW,LOW,0.36035909664749616,0.5773600785523917
KS,20063,LOW,LOW,0.11219879518072289,0.848644578313253
KS,20065,LOW,LOW,0.14624505928853754,0.8007905138339921
KS,20067,LOW,LOW,0.1847684984855041,0.7594115101687581
KS,20069,LOW,NORMAL,0.12779711586275486,0.8209845847836897
KS,20071,LOW,LOW,0.1298904538341158,0.8184663536776213
KS,20073,LOW,LOW,0.17218071860547848,0.7634293845606546
KS,20075,LOW,LOW,0.1345926800472255,0.8146399055489965
KS,20077,LOW,LOW,0.15439713489852766,0.7759649820931158
KS,20079,LOW,LOW,0.34429160935350756,0.5848005502063274
KS,20081,LOW,LOW,0.1753846153846154,0.7776923076923077
KS,20083,LOW,LOW,0.12326043737574553,0.8399602385685885
KS,20085,LOW,LOW,0.25999650777021127,0.678889470927187
KS,20087,LOW,NORMAL,0.30462519936204147,0.6271623113728377
KS,20089,LOW,LOW,0.12137559002022927,0.8118678354686446
KS,20091,LOW,NORMAL,0.45155547929780915,0.478661533567111
KS,20093,LOW,LOW,0.16905660377358492,0.7909433962264151
KS,20095,LOW,LOW,0.18104236513258154,0.7640963120999695
KS,20097,LOW,LOW,0.10850439882697947,0.8357771260997068
KS,20099,LOW,LOW,0.2821063265563834,0.6606894809950752
KS,20101,LOW,LOW,0.12515042117930206,0.8231046931407943
KS,20103,LOW,NORMAL,0.33912926270386845,0.5858943253807791
KS,20105,LOW,LOW,0.1477900552486188,0.8066298342541437
KS,20107,HIGH,LOW,0.16849731245618135,0.7892030848329049
KS,20109,LOW,LOW,0.11053412462908012,0.8338278931750742
KS,20111,LOW,LOW,0.37939548744146445,0.5409961685823754
KS,20115,LOW,LOW,0.21537053979871912,0.7187557182067703
KS,20117,LOW,LOW,0.23154215814766274,0.709916994320664
KS,20113,LOW,LOW,0.25580647753757135,0.6756409226070883
KS,20119,LOW,LOW,0.12298507462686567,0.8298507462686567
KS,20121,LOW,NORMAL,0.2684203371397499,0.6687737901033171
KS,20123,LOW,LOW,0.16607648725212465,0.7847025495750708
KS,20125,HIGH,LOW,0.2199948378215607,0.7283833777854255
KS,20127,LOW,LOW,0.22819314641744548,0.6970404984423676
KS,20129,LOW,LOW,0.125,0.8362068965517241
KS,20131,LOW,LOW,0.14208955223880598,0.8091542288557214
KS,20133,HIGH,LOW,0.2380100796618436,0.7055763290521866
KS,20135,LOW,LOW,0.11149825783972125,0.8473867595818816
KS,20137,LOW,LOW,0.12648401826484018,0.8255707762557077
KS,20139,LOW,LOW,0.25094284885407603,0.6836379460400348
KS,20141,LOW,LOW,0.13177410154021676,0.8197375926982317
KS,20143,LOW,LOW,0.1479413817166783,0.7889043963712491
KS,20145,LOW,LOW,0.21790930053804766,0.7194465795541891
KS,20147,LOW,LOW,0.11336652623515894,0.8425890463423975
KS,20149,LOW,NORMAL,0.2115069022106381,0.7192779225793996
KS,20151,LOW,LOW,0.20204939569101418,0.7419863373620599
KS,20153,LOW,LOW,0.11049723756906077,0.8349447513812155
KS,20155,LOW,LOW,0.28445922893210507,0.6439781644489935
KS,20157,LOW,LOW,0.14895330112721417,0.8023349436392915
KS,20159,LOW,LOW,0.1872722175497617,0.7434819175777965
KS,20161,LOW,LOW,0.4342857142857143,0.47946275946275946
KS,20163,LOW,LOW,0.11480235492010092,0.8406223717409588
KS,20165,LOW,LOW,0.15400271370420623,0.7985074626865671
KS,20167,LOW,LOW,0.14421855146124524,0.8081321473951716
KS,20169,LOW,LOW,0.28689993398094876,0.6303404696783929
KS,20171,LOW,NORMAL,0.10745715609078277,0.8485409911996294
KS,20173,LOW,LOW,0.3691065006915629,0.5605477178423236
KS,20175,LOW,LOW,0.3143580012650221,0.6377819945182374
KS,20177,LOW,LOW,0.45174342819900065,0.4799723006734738
KS,20179,LOW,LOW,0.09251101321585903,0.8707782672540382
KS,20181,LOW,LOW,0.13401655498620418,0.8052818289318092
KS,20183,LOW,LOW,0.1464746772591857,0.8118172790466733
KS,20185,LOW,LOW,0.160828025477707,0.7882165605095541
KS,20187,LOW,LOW,0.1778975741239892,0.7816711590296496
KS,20189,LOW,LOW,0.11602806260118727,0.8440366972477065
KS,20191,LOW,LOW,0.21476722140299137,0.7208763429534443
KS,20193,LOW,LOW,0.1340798162503589,0.8130921619293713
KS,20195,LOW,LOW,0.13228238519533927,0.8300205620287868
KS,20197,LOW,NORMAL,0.231437125748503,0.7059880239520958
KS,20199,LOW,LOW,0.057766367137355584,0.9127086007702182
KS,20201,LOW,LOW,0.14120283899887934,0.7979081060889055
KS,20203,LOW,LOW,0.14882226980728053,0.8190578158458244
KS,20205,HIGH,LOW,0.15795519816197587,0.7889144170017232
KS,20207,LOW,LOW,0.19014084507042253,0.7485915492957746
KS,20209,LOW,LOW,0.6182400404491541,0.32696399603935367
KY,21001,HIGH,LOW,0.16079241614000972,0.8066358774914925
KY,21003,LOW,LOW,0.166852195423624,0.7997526283240569
KY,21005,LOW,LOW,0.23076923076923078,0.7220956719817767
KY,21007,HIGH,LOW,0.1991701244813278,0.7715401513302417
KY,21009,LOW,LOW,0.2314188274779408,0.7298760352947545
KY,21011,HIGH,LOW,0.2973563469521521,0.6733668341708543
KY,21013,HIGH,LOW,0.1770640312950381,0.7992588017294626
KY,21015,LOW,NORMAL,0.2610947002606429,0.6790964378801042
KY,21017,LOW,LOW,0.3174837902400182,0.6334887953588898
KY,21019,HIGH,LOW,0.2945262437020007,0.6648241451841707
KY,21021,LOW,LOW,0.33114170792079206,0.6219059405940595
KY,21023,HIGH,LOW,0.20017035775127767,0.769733106189665
